DATETIME;SECOND;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_Gas_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2016-01-14 17:34:00;0;32248;32248567;-6.29;-4.407;-7.75;-4.565;-4.924;4.114;14.027;-0.161;-5.239;-10.297;-8.472;-4.437;-2.536;-3.34;-8.426;-4.935;-4.533;-4.835;8.714;-1.987;3.747;2.774;43.59;44.973;45.863;45.889;2307.955;45.088;42.355;41.817;33.566;1382.422;1397.6;1191.425
2016-01-14 17:36:00;0;32368;32368567;-6.272;-4.346;-8.45;-4.534;-4.903;4.127;14.323;-0.161;-5.178;-10.262;-8.477;-4.373;-2.455;-3.26;-8.342;-4.929;-4.403;-5.1;8.266;-2.387;3.775;2.844;43.659;45.045;45.887;45.992;2307.916;45.151;42.491;41.631;33.395;1390.674;1404.877;1200.897
2016-01-14 17:38:00;0;32488;32488567;-6.174;-4.249;-9.12;-4.433;-4.845;4.106;14.678;-0.164;-5.1;-10.236;-8.404;-4.275;-2.083;-2.381;-8.23;1.603;-4.854;-5.165;7.85;-2.766;4.082;2.911;43.738;45.199;45.944;46.148;2307.865;45.266;42.514;41.733;33.393;1395.841;1416.513;1230.683
2016-01-14 17:40:00;0;32608;32608567;-6.121;-4.156;-9.8;-4.369;-4.848;4.009;15.025;-0.152;-5.01;-10.261;-8.361;-4.22;-2.0;-2.312;-8.085;0.947;-4.845;-5.23;7.392;-3.242;4.164;3.235;43.666;45.083;45.969;46.131;2307.826;45.29;42.58;41.725;33.736;1402.911;1425.334;1243.974
2016-01-14 17:42:00;0;32728;32728567;-6.042;-4.084;-10.44;-4.282;-4.845;3.948;15.414;-0.15;-4.939;-10.23;-8.34;-4.159;-1.886;-2.165;-8.002;1.019;-4.842;-4.777;6.955;-3.681;4.27;3.397;43.734;45.188;46.082;46.166;2307.793;45.28;42.732;42.112;33.916;1410.238;1434.262;1256.178
2016-01-14 17:44:00;0;32848;32848567;-6.002;-4.011;-11.15;-4.227;-4.916;3.902;15.771;-0.163;-4.886;-10.168;-8.326;-4.103;-1.796;-2.085;-7.912;1.278;-4.8;-4.415;6.591;-3.423;4.36;3.608;43.759;45.233;46.062;46.21;2307.801;45.269;42.917;42.036;33.954;1417.455;1442.381;1267.526
2016-01-14 17:46:00;0;32968;32968567;-5.933;-3.939;-11.75;-4.18;-5.026;3.866;16.128;-0.163;-4.752;-10.15;-8.276;-4.047;-1.705;-2.016;-7.794;1.427;-4.774;-4.345;6.214;-1.701;4.622;3.75;43.629;45.268;45.884;46.333;2307.794;45.467;42.837;41.909;33.953;1425.197;1450.904;1277.928
2016-01-14 17:48:00;0;33088;33088567;-5.898;-3.857;-12.38;-4.112;-5.236;3.864;16.493;-0.18;-4.668;-10.175;-8.258;-3.978;-1.626;-1.978;-7.643;1.594;-4.731;-4.263;6.0;-0.956;4.796;3.94;43.799;45.282;46.258;46.306;2307.779;45.573;42.75;42.333;34.255;1432.737;1458.659;1287.635
2016-01-14 17:50:00;0;33208;33208567;-5.839;-3.767;-12.96;-4.004;-5.462;3.868;16.841;-0.163;-4.575;-10.256;-8.211;-3.911;-1.548;-1.881;-7.522;1.85;-4.664;-4.178;5.648;-0.776;5.018;4.098;43.82;45.288;46.182;46.335;2307.754;45.476;42.913;41.919;33.856;1439.717;1465.513;1297.07
2016-01-14 17:52:00;0;33328;33328567;-5.776;-3.701;-13.57;-3.936;-5.842;3.889;17.217;-0.18;-4.451;-10.573;-8.17;-3.839;-1.482;-1.809;-7.408;2.057;-4.62;-3.976;5.293;-0.687;5.177;4.256;43.845;45.396;46.233;46.402;2307.698;45.526;43.074;42.395;34.389;1446.646;1472.823;1306.139
2016-01-14 17:54:00;0;33448;33448567;-5.73;-3.642;-14.16;-3.898;-6.31;3.896;17.695;-0.151;-4.421;-12.615;-8.13;-3.804;-1.397;-1.763;-7.316;2.312;-4.549;-3.719;4.957;-0.681;5.271;4.327;43.899;45.487;46.35;46.446;2307.675;45.66;42.969;42.666;34.377;1453.738;1479.652;1314.583
2016-01-14 17:56:00;0;33568;33568567;-5.66;-3.562;-14.8;-3.85;-9.43;3.954;18.054;-0.16;-4.367;-20.125;-8.097;-3.742;-1.295;-1.683;-7.209;2.492;-4.479;-3.548;4.441;-0.646;5.438;4.407;43.898;45.505;46.35;46.513;2307.718;45.613;43.258;42.533;34.426;1460.119;1486.025;1322.604
2016-01-14 17:58:00;0;33688;33688567;-5.61;-3.511;-15.34;-3.791;-10.703;3.997;18.385;-0.156;-4.326;-27.021;-8.087;-3.68;-1.212;-1.635;-7.075;2.685;-4.406;-3.452;1.208;-0.619;5.567;4.535;43.965;45.587;46.442;46.566;2307.777;45.702;43.184;42.361;34.156;1466.459;1492.135;1330.337
2016-01-14 18:00:00;2;33810;33810567;-5.551;-3.43;-15.93;-3.728;-11.684;4.012;18.713;-0.163;-4.238;-31.589;-8.044;-3.618;-1.14;-1.574;-6.964;2.919;-4.317;-3.386;-0.819;-0.578;5.687;4.654;43.948;45.57;46.483;46.611;2307.716;45.824;43.106;42.676;34.643;1472.659;1498.121;1337.244
2016-01-14 18:02:00;0;33928;33928567;-5.521;-3.375;-16.45;-3.672;-12.165;4.05;19.017;-0.16;-4.174;-8.864;-8.026;-3.567;-1.061;-1.51;-6.884;3.154;-4.247;-3.293;-2.433;-0.561;5.797;4.726;43.924;45.567;46.565;46.674;2307.68;45.918;43.127;42.7;34.535;1477.465;1504.189;1343.935
2016-01-14 18:04:00;0;34048;34048567;-5.458;-3.321;-16.99;-3.595;-11.746;4.124;19.329;-0.171;-4.102;-7.98;-8.012;-3.519;-0.958;-1.495;-6.881;3.064;-4.168;-3.173;-3.07;-0.562;5.93;4.798;43.856;45.56;46.496;46.624;2307.651;45.744;43.014;42.651;34.662;1483.454;1509.266;1350.462
2016-01-14 18:06:00;0;34168;34168567;-5.414;-3.252;-17.59;-3.567;-10.151;4.158;19.592;-0.151;-4.033;-7.321;-7.98;-3.452;-0.833;-1.456;-6.831;3.204;-4.083;-3.102;-3.35;-0.537;6.09;4.94;43.845;45.564;46.492;46.604;2307.623;45.795;43.16;42.531;34.723;1488.263;1514.522;1356.305
2016-01-14 18:08:00;0;34288;34288567;-5.369;-3.199;-18.07;-3.495;-8.688;4.124;19.874;-0.176;-3.988;-6.797;-7.968;-3.407;-0.779;-1.424;-6.708;3.304;-4.014;-3.059;-3.485;-0.518;6.252;5.064;43.834;45.587;46.503;46.663;2307.649;45.867;43.214;42.655;34.805;1493.156;1519.077;1362.411
2016-01-14 18:10:00;0;34408;34408567;-5.332;-3.128;-18.63;-3.443;-7.846;4.048;20.147;-0.15;-3.931;-6.128;-7.951;-3.366;-0.687;-1.401;-6.645;3.436;-3.925;-2.986;-3.538;-0.513;6.425;5.174;43.942;45.585;46.535;46.763;2307.581;45.98;43.131;42.749;34.642;1498.495;1524.512;1368.021
2016-01-14 18:12:00;0;34528;34528567;-5.277;-3.069;-19.1;-3.357;-7.368;3.949;20.417;-0.153;-3.865;-4.844;-7.881;-3.34;-0.636;-1.31;-6.598;3.596;-3.868;-2.874;-3.582;-0.469;6.543;5.321;43.928;45.62;46.598;46.665;2307.456;45.999;43.369;42.94;34.983;1502.891;1528.836;1373.187
2016-01-14 18:14:00;0;34648;34648567;-5.246;-2.99;-19.64;-3.343;-7.028;3.919;20.704;-0.168;-3.799;-4.634;-7.878;-3.284;-0.554;-1.294;-6.468;3.778;-3.77;-2.815;-3.597;-0.412;6.617;5.415;43.947;45.69;46.648;46.777;2307.38;45.895;43.225;42.847;34.738;1507.107;1533.322;1378.358
2016-01-14 18:16:00;0;34768;34768567;-5.206;-2.948;-20.11;-3.289;-6.781;3.892;20.955;-0.171;-3.756;-4.468;-7.865;-3.256;-0.492;-1.282;-6.384;3.941;-3.724;-2.796;-3.593;-0.412;6.728;5.541;43.87;45.644;46.59;46.687;2307.33;45.929;43.531;42.865;34.95;1511.299;1537.658;1382.773
2016-01-14 18:18:00;0;34888;34888567;-5.15;-2.926;-20.62;-3.243;-6.548;3.897;21.174;-0.169;-3.682;-4.394;-7.848;-3.208;-0.427;-1.28;-6.316;4.044;-3.638;-2.67;-3.617;-0.508;6.845;5.637;43.899;45.705;46.584;46.764;2307.307;46.0;43.399;42.917;35.063;1515.18;1541.442;1386.98
2016-01-14 18:20:00;2;35010;35010567;-5.12;-2.857;-21.1;-3.186;-6.311;3.916;21.425;-0.182;-3.637;-4.196;-7.848;-3.164;-0.355;-1.235;-6.265;4.218;-3.546;-2.661;-3.593;-0.899;6.969;5.76;43.87;45.724;46.641;46.794;2307.166;46.025;43.484;42.963;35.205;1518.865;1545.541;1391.293
2016-01-14 18:22:00;0;35128;35128567;-5.086;-2.817;-21.58;-3.172;-6.119;3.911;21.657;-0.19;-3.585;-4.078;-7.834;-3.117;-0.318;-1.199;-6.184;4.318;-3.459;-2.627;-3.598;-2.488;7.139;5.857;43.891;45.718;46.654;46.842;2307.089;46.092;43.428;42.998;35.2;1522.104;1548.858;1395.056
2016-01-14 18:24:00;0;35248;35248567;-5.058;-2.766;-22.07;-3.134;-5.807;3.96;21.85;-0.176;-3.533;-3.916;-7.791;-3.059;-0.276;-1.169;-6.086;4.494;-3.396;-2.572;-3.567;-7.358;7.177;5.98;43.935;45.746;46.718;46.81;2307.028;46.043;43.622;43.084;35.317;1525.488;1551.695;1398.613
2016-01-14 18:26:00;0;35368;35368567;-5.019;-2.71;-22.53;-3.085;-5.574;3.989;22.046;-0.199;-3.47;-3.793;-7.807;-3.029;-0.236;-1.144;-6.016;4.618;-3.344;-2.487;-3.502;-10.039;7.262;6.078;43.95;45.772;46.752;46.903;2306.992;46.16;43.498;42.992;34.979;1528.498;1555.104;1402.102
2016-01-14 18:28:00;0;35488;35488567;-4.983;-2.656;-23.05;-3.029;-5.411;4.012;22.2;-0.178;-3.416;-3.673;-7.766;-2.984;-0.18;-1.111;-5.931;4.789;-3.264;-2.425;-3.484;-12.162;7.354;6.171;43.835;45.722;46.647;46.827;2306.905;46.023;43.366;42.949;35.381;1531.02;1558.565;1404.864
2016-01-14 18:30:00;0;35608;35608567;-4.925;-2.599;-23.42;-2.991;-5.281;4.063;22.387;-0.184;-3.356;-3.537;-7.778;-2.962;-0.119;-1.074;-5.88;4.875;-3.199;-2.378;-3.467;-14.838;7.426;6.221;43.827;45.685;46.653;46.799;2306.847;46.089;43.455;43.045;35.452;1533.705;1561.257;1407.916
2016-01-14 18:32:00;0;35728;35728567;-4.904;-2.577;-23.86;-2.993;-5.131;4.09;22.537;-0.185;-3.323;-3.449;-7.728;-2.935;-0.073;-1.038;-5.826;4.969;-3.13;-2.316;-3.477;-17.002;7.512;6.324;43.903;45.769;46.776;46.823;2306.828;46.155;43.467;43.139;35.525;1535.9;1563.585;1410.658
2016-01-14 18:34:00;0;35848;35848567;-4.853;-2.526;-24.34;-2.923;-5.009;4.152;22.713;-0.17;-3.295;-3.362;-7.748;-2.892;-0.031;-1.04;-5.834;4.963;-3.068;-2.271;-3.425;-16.48;7.624;6.417;43.811;45.753;46.748;46.821;2306.786;46.057;43.415;42.819;35.322;1538.812;1566.251;1413.144
2016-01-14 18:36:00;0;35968;35968567;-4.822;-2.483;-24.74;-2.895;-4.891;4.17;22.889;-0.152;-3.261;-3.195;-7.737;-2.864;-0.011;-0.938;-5.852;5.021;-3.011;-2.229;-3.429;-15.406;7.684;6.481;43.806;45.728;46.664;46.79;2306.771;46.096;43.398;43.076;35.489;1541.175;1568.999;1415.625
2016-01-14 18:38:00;0;36088;36088567;-4.792;-2.447;-25.19;-2.869;-4.774;4.157;23.007;-0.178;-3.249;-3.045;-7.702;-2.818;0.051;-0.909;-5.837;5.136;-2.944;-2.221;-3.427;-14.058;7.771;6.527;43.78;45.711;46.747;46.789;2306.791;46.102;43.489;43.065;35.672;1542.824;1571.293;1417.534
2016-01-14 18:40:00;0;36208;36208567;-4.762;-2.408;-25.64;-2.859;-4.648;4.052;23.162;-0.182;-3.221;-2.929;-7.703;-2.786;0.09;-0.907;-5.79;5.189;-2.863;-2.155;-3.427;-12.472;7.879;6.53;43.823;45.76;46.782;46.838;2306.82;46.163;43.445;43.012;35.736;1545.151;1573.914;1419.522
2016-01-14 18:42:00;0;36328;36328567;-4.719;-2.355;-26.04;-2.816;-4.557;4.0;23.311;-0.212;-3.186;-2.787;-7.695;-2.748;0.139;-0.868;-5.821;5.27;-2.791;-2.118;-3.347;-10.002;7.886;6.581;43.727;45.714;46.633;46.838;2306.771;46.066;43.416;43.01;35.728;1546.69;1575.987;1421.697
2016-01-14 18:44:00;0;36448;36448567;-4.68;-2.323;-26.43;-2.798;-4.47;3.926;23.49;-0.174;-3.142;-2.69;-7.661;-2.704;0.156;-0.825;-5.822;5.384;-2.746;-2.059;-3.325;-4.962;7.955;6.66;43.72;45.683;46.669;46.749;2306.803;46.06;43.553;42.891;35.255;1548.738;1578.12;1423.056
2016-01-14 18:46:00;0;36568;36568567;-4.657;-2.269;-26.83;-2.8;-4.346;3.936;23.673;-0.206;-3.096;-2.56;-7.659;-2.673;0.183;-0.848;-5.776;5.466;-2.691;-2.012;-3.3;-2.99;7.951;6.76;43.767;45.73;46.705;46.851;2306.789;46.068;43.457;43.157;35.789;1550.072;1579.972;1424.866
2016-01-14 18:48:00;0;36688;36688567;-4.627;-2.22;-27.23;-2.763;-4.262;3.936;23.805;-0.197;-3.06;-2.452;-7.627;-2.638;0.255;-0.822;-5.739;5.564;-2.624;-1.948;-3.276;-1.936;7.965;6.825;43.762;45.726;46.766;46.813;2306.723;46.111;43.441;43.056;35.288;1551.317;1581.703;1425.869
2016-01-14 18:50:00;0;36808;36808567;-4.574;-2.194;-27.63;-2.739;-4.163;3.941;23.902;-0.212;-3.026;-2.362;-7.605;-2.622;0.271;-0.731;-5.722;5.635;-2.573;-1.933;-3.264;-1.624;7.991;6.91;43.75;45.736;46.74;46.774;2306.668;46.076;43.598;43.102;35.755;1552.784;1583.473;1427.302
2016-01-14 18:52:00;0;36928;36928567;-4.537;-2.13;-28.03;-2.72;-4.054;3.969;24.079;-0.195;-2.983;-2.262;-7.602;-2.549;0.334;-0.687;-5.634;5.69;-2.52;-1.878;-3.231;-1.503;8.023;6.94;43.678;45.659;46.69;46.743;2306.656;46.058;43.504;43.024;35.82;1553.765;1584.738;1428.343
2016-01-14 18:54:00;0;37048;37048567;-4.5;-2.102;-28.41;-2.696;-3.966;3.996;24.209;-0.197;-2.888;-2.09;-7.566;-2.562;0.375;-0.713;-5.598;5.761;-2.459;-1.848;-3.226;-1.447;8.062;6.976;43.64;45.649;46.641;46.767;2306.643;45.963;43.63;42.854;35.778;1554.743;1586.574;1429.182
2016-01-14 18:56:00;0;37168;37168567;-4.501;-2.072;-28.78;-2.71;-3.868;3.995;24.394;-0.212;-2.885;-1.952;-7.574;-2.492;0.407;-0.683;-5.544;5.685;-2.398;-1.822;-3.143;-1.443;8.119;7.033;43.654;45.667;46.599;46.808;2306.597;46.002;43.505;43.047;35.618;1555.549;1587.94;1429.755
2016-01-14 18:58:00;0;37288;37288567;-4.445;-2.021;-29.16;-2.716;-3.735;4.037;24.565;-0.194;-2.873;-1.894;-7.536;-2.454;0.444;-0.676;-5.476;5.655;-2.361;-1.796;-3.135;-1.078;8.14;6.998;43.654;45.696;46.719;46.752;2306.554;46.104;43.441;43.131;35.827;1556.409;1589.379;1430.544
2016-01-14 19:00:00;0;37408;37408567;-4.408;-1.96;-29.56;-2.712;-3.66;4.085;24.73;-0.182;-2.82;-1.773;-7.523;-2.451;0.49;-0.689;-5.429;5.7;-2.296;-1.763;-3.116;-1.066;8.159;7.063;43.57;45.58;46.549;46.687;2306.578;45.99;43.513;42.916;35.859;1556.82;1590.186;1431.323
