DATETIME;PASSED_SECONDS;PASSED_MSECONDS;P_1B;P_1C;FL_M_2A;P_2B;P_2C;P_3B;P_3C;P_4A;P_4B;P_4C;P_5B;P_5C;P_6A;P_6B;P_6C;P_7B;P_7C;P_8A;P_8B;P_8C;P_9B;P_9C;T_1;T_2;T_3;T_4;T_5;T_6;T_7;T_8;T_9;LC_1;LC_2;LC_3
2015-10-05 11:00:58;3082;3082967;0.12;-0.011;1.97;0.092;-0.003;-0.011;-0.013;-0.007;-0.007;-0.007;-0.013;0.038;0.076;0.153;0.059;-0.075;0.12;0.05;0.005;-0.001;0.001;-0.04;21.123;21.135;20.949;20.86;20.991;20.951;20.997;21.135;21.311;-91.472;-1.515;129.368
2015-10-05 11:00:59;3083;3083967;0.119;-0.002;1.97;0.096;-0.004;-0.02;-0.005;-0.017;-0.008;0.001;-0.03;0.046;0.094;0.143;0.055;-0.088;0.1;0.049;0.013;0.013;0.005;-0.048;21.124;21.127;20.947;20.859;20.987;20.961;20.998;21.152;21.303;-91.568;-1.682;129.324
2015-10-05 11:01:00;3084;3084967;0.121;-0.002;1.99;0.083;-0.005;-0.031;0.0;-0.019;-0.011;-0.003;-0.027;0.036;0.095;0.135;0.077;-0.091;0.11;0.039;0.017;0.017;0.007;-0.037;21.126;21.139;20.949;20.858;20.988;20.951;20.992;21.139;21.303;-91.582;-1.639;129.196
2015-10-05 11:01:01;3085;3085967;0.119;0.0;1.99;0.069;-0.013;-0.007;-0.005;-0.014;-0.002;-0.005;-0.011;0.045;0.084;0.148;0.062;-0.1;0.101;0.05;0.007;0.028;-0.005;-0.042;21.131;21.123;20.922;20.857;20.985;20.94;20.99;21.137;21.296;-91.578;-1.589;129.498
2015-10-05 11:01:02;3086;3086967;0.12;-0.001;1.98;0.095;-0.006;-0.032;-0.008;-0.01;-0.006;0.012;-0.034;0.043;0.095;0.129;0.068;-0.096;0.091;0.046;0.009;0.015;0.008;-0.027;21.123;21.128;20.933;20.859;20.979;20.947;20.986;21.123;21.3;-91.611;-1.632;129.28
2015-10-05 11:01:03;3087;3087967;0.113;0.003;1.98;0.089;-0.006;-0.013;0.0;-0.008;-0.007;0.02;-0.01;0.029;0.084;0.143;0.074;-0.093;0.085;0.049;-0.005;0.016;-0.004;-0.05;21.126;21.138;20.938;20.872;20.983;20.948;20.997;21.153;21.311;-91.633;-1.596;129.435
2015-10-05 11:01:04;3088;3088967;0.123;-0.017;1.99;0.084;-0.006;-0.015;0.004;-0.015;-0.021;-0.006;-0.006;0.02;0.088;0.136;0.055;-0.085;0.092;0.036;0.006;0.008;-0.009;-0.061;21.136;21.122;20.935;20.854;20.986;20.948;20.995;21.135;21.308;-91.708;-1.643;129.372
2015-10-05 11:01:05;3089;3089967;0.128;-0.006;2.0;0.083;-0.006;-0.021;-0.004;-0.009;-0.024;-0.002;-0.032;0.038;0.092;0.139;0.078;-0.074;0.091;0.044;0.025;0.006;-0.011;-0.035;21.135;21.14;20.941;20.867;20.982;20.942;20.997;21.13;21.328;-91.725;-1.671;129.357
2015-10-05 11:01:06;3090;3090967;0.128;0.005;2.0;0.082;-0.002;-0.011;-0.012;-0.032;-0.012;0.019;0.003;0.038;0.078;0.166;0.092;-0.081;0.094;0.045;0.004;0.017;-0.023;-0.06;21.129;21.131;20.931;20.857;20.977;20.949;20.99;21.134;21.314;-91.619;-1.492;129.387
2015-10-05 11:01:07;3091;3091967;0.127;-0.009;2.02;0.083;-0.018;-0.04;0.0;-0.019;-0.006;0.03;-0.012;0.039;0.099;0.158;0.067;-0.091;0.104;0.043;0.013;0.034;-0.015;-0.04;21.13;21.122;20.933;20.86;20.984;20.952;20.994;21.137;21.309;-91.576;-1.655;129.409
2015-10-05 11:01:08;3092;3092967;0.127;-0.006;2.02;0.076;-0.013;-0.014;0.002;-0.021;-0.005;0.016;-0.007;0.04;0.084;0.142;0.049;-0.088;0.105;0.037;0.019;0.01;-0.019;-0.059;21.133;21.139;20.934;20.857;20.986;20.95;20.99;21.133;21.313;-91.663;-1.424;129.487
2015-10-05 11:01:09;3093;3093967;0.142;0.002;2.02;0.091;-0.009;-0.025;-0.003;-0.009;0.0;0.025;-0.025;0.043;0.09;0.139;0.063;-0.086;0.098;0.049;0.036;0.014;-0.009;-0.047;21.135;21.124;20.938;20.854;20.98;20.949;20.981;21.127;21.308;-91.527;-1.527;129.357
2015-10-05 11:01:10;3094;3094967;0.123;0.001;2.06;0.088;-0.002;-0.017;-0.016;-0.005;-0.001;0.01;-0.008;0.039;0.078;0.149;0.044;-0.111;0.11;0.04;0.013;0.024;-0.018;-0.056;21.12;21.12;20.929;20.847;20.977;20.932;20.979;21.126;21.3;-91.46;-1.545;129.48
2015-10-05 11:01:11;3095;3095967;0.125;-0.001;2.07;0.093;0.001;-0.03;-0.021;-0.014;-0.012;0.001;-0.028;0.047;0.082;0.146;0.047;-0.089;0.098;0.058;0.013;0.023;-0.01;-0.034;21.133;21.136;20.93;20.854;20.979;20.944;20.98;21.125;21.31;-91.594;-1.653;129.461
2015-10-05 11:01:12;3096;3096967;0.116;-0.007;2.07;0.082;0.001;-0.021;-0.014;-0.017;0.005;0.006;-0.011;0.046;0.094;0.159;0.056;-0.096;0.096;0.055;-0.002;0.018;-0.017;-0.041;21.122;21.127;20.936;20.85;20.977;20.939;20.987;21.128;21.306;-91.582;-1.548;129.431
2015-10-05 11:01:13;3097;3097967;0.117;0.008;2.08;0.082;-0.007;-0.022;0.001;-0.013;-0.007;0.01;-0.016;0.054;0.086;0.156;0.049;-0.083;0.099;0.063;0.011;0.031;-0.019;-0.043;21.135;21.13;20.929;20.852;20.977;20.935;20.981;21.13;21.307;-91.622;-1.514;129.537
2015-10-05 11:01:14;3098;3098967;0.13;0.0;2.08;0.075;-0.01;-0.018;-0.019;-0.017;-0.003;0.007;-0.016;0.06;0.094;0.159;0.065;-0.09;0.118;0.05;0.021;0.018;-0.005;-0.024;21.132;21.134;20.932;20.858;20.979;20.94;20.977;21.132;21.311;-91.527;-1.538;129.546
2015-10-05 11:01:15;3099;3099967;0.111;-0.004;2.05;0.084;0.001;-0.03;-0.007;-0.018;-0.015;0.027;-0.018;0.046;0.079;0.153;0.071;-0.086;0.133;0.057;0.009;0.022;-0.002;-0.053;21.13;21.13;20.927;20.846;20.973;20.937;20.973;21.126;21.296;-91.606;-1.599;129.513
2015-10-05 11:01:16;3100;3100967;0.129;-0.009;2.04;0.086;0.008;-0.027;-0.021;-0.002;-0.007;0.018;-0.01;0.055;0.079;0.148;0.034;-0.084;0.101;0.052;0.027;0.037;0.0;-0.047;21.12;21.125;20.93;20.855;20.978;20.937;20.973;21.126;21.314;-91.66;-1.61;129.378
2015-10-05 11:01:17;3101;3101967;0.116;-0.011;2.01;0.086;-0.004;-0.022;0.0;-0.013;-0.021;0.007;-0.024;0.034;0.075;0.158;0.06;-0.073;0.1;0.045;0.009;0.011;-0.01;-0.046;21.138;21.133;20.93;20.858;20.981;20.941;20.975;21.123;21.311;-91.681;-1.54;129.524
2015-10-05 11:01:18;3102;3102967;0.113;-0.008;2.0;0.099;-0.01;-0.02;0.001;-0.015;-0.007;0.018;-0.006;0.047;0.096;0.149;0.063;-0.089;0.115;0.053;0.005;0.014;-0.02;-0.043;21.125;21.131;20.931;20.855;20.98;20.952;20.965;21.128;21.302;-91.603;-1.709;129.53
2015-10-05 11:01:19;3103;3103967;0.132;-0.007;2.02;0.094;0.008;-0.026;0.018;-0.014;0.003;0.017;-0.018;0.043;0.08;0.149;0.054;-0.102;0.119;0.044;-0.003;0.029;-0.025;-0.037;21.119;21.13;20.933;20.841;20.972;20.946;20.963;21.134;21.306;-91.622;-1.604;129.428
2015-10-05 11:01:20;3104;3104967;0.116;-0.008;2.03;0.087;-0.002;-0.024;0.006;-0.012;0.015;-0.003;-0.028;0.042;0.074;0.151;0.047;-0.092;0.102;0.042;0.008;0.023;-0.015;-0.041;21.119;21.129;20.928;20.843;20.969;20.948;20.965;21.111;21.303;-91.632;-1.516;129.419
2015-10-05 11:01:21;3105;3105967;0.107;0.002;2.04;0.078;-0.013;-0.016;-0.007;-0.012;-0.002;0.013;-0.019;0.043;0.083;0.156;0.063;-0.093;0.119;0.057;-0.001;0.022;-0.01;-0.041;21.127;21.131;20.942;20.855;20.968;20.956;20.975;21.127;21.31;-91.526;-1.629;129.493
2015-10-05 11:01:22;3106;3106967;0.108;-0.006;2.04;0.086;0.003;-0.03;0.01;-0.024;-0.003;0.004;-0.016;0.054;0.087;0.148;0.073;-0.104;0.118;0.052;0.028;0.037;-0.008;-0.038;21.133;21.136;20.934;20.852;20.98;20.954;20.976;21.132;21.314;-91.586;-1.69;129.445
2015-10-05 11:01:23;3107;3107967;0.106;-0.011;2.0;0.085;-0.013;-0.041;0.0;-0.016;-0.002;0.031;-0.011;0.033;0.076;0.149;0.072;-0.098;0.108;0.061;0.004;0.028;-0.009;-0.038;21.122;21.128;20.937;20.853;20.973;20.94;20.972;21.123;21.303;-91.66;-1.588;129.443
2015-10-05 11:01:24;3108;3108967;0.108;0.004;2.0;0.093;-0.007;-0.033;-0.005;-0.017;0.006;0.007;-0.012;0.045;0.085;0.15;0.067;-0.087;0.116;0.069;0.007;0.036;-0.03;-0.073;21.121;21.119;20.924;20.837;20.971;20.94;20.965;21.118;21.291;-91.756;-1.517;129.388
2015-10-05 11:01:25;3109;3109967;0.132;0.003;2.02;0.08;0.008;-0.053;-0.001;-0.013;-0.003;0.021;-0.018;0.048;0.077;0.137;0.065;-0.096;0.103;0.062;0.007;0.024;-0.024;-0.056;21.124;21.138;20.927;20.851;20.979;20.944;20.964;21.125;21.304;-91.701;-1.656;129.291
2015-10-05 11:01:26;3110;3110967;0.123;0.003;2.05;0.098;-0.017;-0.04;-0.001;0.011;-0.016;0.019;-0.008;0.033;0.084;0.15;0.076;-0.096;0.114;0.057;0.005;0.015;0.014;-0.034;21.123;21.132;20.928;20.861;20.976;20.949;20.977;21.134;21.292;-91.801;-1.674;129.372
2015-10-05 11:01:27;3111;3111967;0.122;-0.006;2.07;0.083;-0.001;-0.043;0.009;-0.009;-0.009;0.03;-0.026;0.034;0.083;0.14;0.058;-0.098;0.103;0.049;0.018;0.006;0.005;-0.029;21.123;21.12;20.929;20.86;20.97;20.95;20.976;21.119;21.302;-91.613;-1.495;129.332
2015-10-05 11:01:28;3112;3112967;0.12;-0.019;2.02;0.092;0.006;-0.03;-0.01;-0.016;-0.002;0.014;-0.018;0.035;0.065;0.14;0.048;-0.088;0.091;0.051;0.027;0.027;0.015;-0.048;21.11;21.125;20.929;20.846;20.981;20.948;20.97;21.13;21.292;-91.538;-1.515;129.348
2015-10-05 11:01:29;3113;3113967;0.125;-0.011;2.02;0.097;-0.017;-0.025;-0.001;-0.023;-0.014;0.013;-0.024;0.044;0.074;0.134;0.066;-0.086;0.085;0.046;0.021;0.023;0.008;-0.063;21.119;21.123;20.931;20.843;20.965;20.943;20.971;21.118;21.292;-91.666;-1.379;129.348
2015-10-05 11:01:30;3114;3114967;0.127;-0.002;2.02;0.089;-0.003;-0.03;-0.006;-0.017;-0.023;0.013;-0.009;0.037;0.072;0.149;0.071;-0.091;0.1;0.05;-0.009;0.009;0.0;-0.057;21.121;21.122;20.922;20.849;20.98;20.946;20.976;21.126;21.295;-91.678;-1.479;129.439
2015-10-05 11:01:31;3115;3115967;0.123;-0.003;2.03;0.096;-0.009;-0.027;0.005;-0.013;0.002;0.004;-0.002;0.036;0.07;0.159;0.068;-0.089;0.112;0.048;0.001;0.032;0.007;-0.068;21.12;21.129;20.927;20.848;20.978;20.95;20.979;21.119;21.293;-91.699;-1.419;129.401
2015-10-05 11:01:32;3116;3116967;0.124;0.001;2.05;0.105;-0.004;-0.04;-0.012;-0.015;-0.011;0.021;-0.011;0.041;0.088;0.162;0.067;-0.095;0.097;0.051;-0.008;0.019;0.004;-0.05;21.117;21.128;20.917;20.845;20.977;20.943;20.972;21.116;21.278;-91.684;-1.487;129.457
2015-10-05 11:01:34;3118;3118967;0.121;-0.013;2.03;0.111;-0.011;-0.037;-0.017;-0.001;0.002;0.006;-0.023;0.043;0.066;0.152;0.052;-0.097;0.108;0.055;0.005;0.021;-0.027;-0.048;21.119;21.131;20.93;20.847;20.981;20.959;20.975;21.123;21.297;-91.671;-1.459;129.33
2015-10-05 11:01:35;3119;3119967;0.137;-0.009;2.03;0.102;-0.015;-0.03;-0.004;-0.003;-0.01;0.002;-0.021;0.047;0.072;0.156;0.057;-0.103;0.113;0.042;0.009;0.016;-0.016;-0.039;21.122;21.117;20.917;20.851;20.975;20.952;20.97;21.118;21.289;-91.619;-1.552;129.356
2015-10-05 11:01:36;3120;3120967;0.119;-0.011;2.05;0.107;-0.004;-0.033;-0.004;-0.007;0.005;0.015;-0.021;0.044;0.077;0.152;0.056;-0.095;0.111;0.053;0.008;0.017;-0.019;-0.045;21.122;21.124;20.927;20.857;20.97;20.955;20.987;21.124;21.292;-91.698;-1.622;129.369
2015-10-05 11:01:37;3121;3121967;0.123;-0.004;2.07;0.084;0.001;-0.03;0.006;-0.011;-0.001;0.002;-0.022;0.042;0.087;0.145;0.059;-0.102;0.096;0.048;-0.011;0.034;-0.012;-0.048;21.114;21.119;20.919;20.846;20.976;20.953;20.973;21.122;21.302;-91.615;-1.508;129.316
2015-10-05 11:01:38;3122;3122967;0.116;-0.019;2.06;0.111;-0.011;-0.032;-0.01;-0.024;-0.007;0.009;-0.015;0.023;0.079;0.139;0.055;-0.097;0.111;0.047;0.002;0.035;-0.02;-0.035;21.111;21.125;20.908;20.836;20.971;20.951;20.985;21.119;21.307;-91.682;-1.662;129.318
2015-10-05 11:01:39;3123;3123967;0.129;-0.011;2.07;0.116;0.002;-0.037;-0.014;-0.017;-0.005;0.005;-0.018;0.033;0.079;0.145;0.083;-0.093;0.097;0.056;0.007;0.029;-0.003;-0.046;21.125;21.135;20.926;20.862;20.973;20.966;20.979;21.141;21.308;-91.555;-1.69;129.364
2015-10-05 11:01:40;3124;3124967;0.121;0.003;2.09;0.112;-0.007;-0.013;-0.009;-0.02;-0.005;0.016;-0.018;0.037;0.082;0.15;0.063;-0.079;0.095;0.052;0.01;0.01;-0.022;-0.064;21.129;21.132;20.926;20.835;20.975;20.954;20.964;21.131;21.297;-91.575;-1.46;129.422
2015-10-05 11:01:41;3125;3125967;0.117;0.003;2.06;0.104;-0.007;-0.024;-0.029;-0.003;-0.009;0.022;-0.007;0.035;0.084;0.15;0.065;-0.103;0.102;0.045;-0.004;0.019;-0.025;-0.057;21.123;21.129;20.922;20.837;20.983;20.954;20.983;21.137;21.302;-91.502;-1.554;129.408
2015-10-05 11:01:42;3126;3126967;0.103;0.0;2.05;0.084;-0.005;-0.024;0.003;-0.012;-0.001;0.022;-0.03;0.044;0.081;0.155;0.065;-0.096;0.106;0.039;0.003;0.024;-0.007;-0.051;21.122;21.135;20.92;20.84;20.976;20.947;20.985;21.123;21.293;-91.666;-1.584;129.379
2015-10-05 11:01:43;3127;3127967;0.116;-0.015;2.05;0.091;0.0;-0.034;-0.001;0.001;0.002;0.003;-0.026;0.053;0.08;0.152;0.052;-0.095;0.103;0.038;0.0;0.024;-0.006;-0.044;21.122;21.135;20.919;20.848;20.967;20.957;20.978;21.129;21.302;-91.725;-1.649;129.259
2015-10-05 11:01:44;3128;3128967;0.126;0.001;2.08;0.096;-0.013;-0.025;0.002;-0.006;0.005;0.016;-0.01;0.042;0.083;0.156;0.063;-0.114;0.109;0.048;0.001;0.023;-0.004;-0.059;21.113;21.116;20.922;20.836;20.971;20.962;20.973;21.13;21.311;-91.617;-1.624;129.232
2015-10-05 11:01:45;3129;3129967;0.111;-0.013;2.08;0.115;-0.017;-0.034;0.004;0.013;-0.012;0.027;-0.036;0.037;0.085;0.169;0.046;-0.082;0.108;0.051;0.024;0.016;-0.004;-0.049;21.124;21.131;20.928;20.846;20.974;20.967;20.976;21.137;21.304;-91.737;-1.728;129.419
2015-10-05 11:01:46;3130;3130967;0.113;0.001;2.06;0.108;-0.019;-0.027;-0.005;0.009;-0.003;0.018;-0.01;0.034;0.084;0.149;0.067;-0.11;0.109;0.05;0.001;-0.001;-0.01;-0.057;21.116;21.13;20.92;20.846;20.978;20.958;20.989;21.132;21.308;-91.719;-1.503;129.458
2015-10-05 11:01:47;3131;3131967;0.112;-0.009;2.06;0.088;-0.011;-0.031;-0.008;-0.002;0.0;0.017;-0.013;0.045;0.084;0.162;0.06;-0.103;0.099;0.059;0.011;0.007;-0.005;-0.047;21.115;21.127;20.905;20.83;20.976;20.953;20.97;21.128;21.304;-91.702;-1.512;129.312
2015-10-05 11:01:48;3132;3132967;0.118;-0.008;2.07;0.106;-0.019;-0.028;-0.009;-0.003;-0.003;0.019;-0.029;0.025;0.087;0.159;0.058;-0.089;0.113;0.056;0.008;0.004;-0.001;-0.062;21.124;21.127;20.923;20.832;20.979;20.969;20.983;21.138;21.321;-91.612;-1.61;129.317
2015-10-05 11:01:49;3133;3133967;0.106;-0.005;2.07;0.093;-0.007;-0.03;0.008;0.014;-0.002;0.028;-0.031;0.038;0.095;0.14;0.051;-0.105;0.092;0.049;0.007;0.025;-0.009;-0.064;21.111;21.12;20.939;20.832;20.973;20.967;20.974;21.142;21.321;-91.706;-1.67;129.238
2015-10-05 11:01:50;3134;3134967;0.112;-0.004;2.08;0.091;-0.006;-0.03;0.008;0.003;0.001;0.006;-0.017;0.028;0.077;0.155;0.067;-0.116;0.086;0.044;-0.004;0.014;-0.014;-0.054;21.115;21.137;20.931;20.843;20.982;20.972;20.986;21.147;21.323;-91.681;-1.6;129.241
2015-10-05 11:01:51;3135;3135967;0.118;0.001;2.07;0.105;-0.005;-0.026;-0.005;-0.005;-0.01;0.021;-0.011;0.04;0.075;0.132;0.061;-0.088;0.104;0.05;0.006;0.04;-0.013;-0.058;21.121;21.136;20.935;20.841;20.986;20.97;21.0;21.148;21.327;-91.729;-1.543;129.376
2015-10-05 11:01:52;3136;3136967;0.113;0.005;2.07;0.104;-0.005;-0.018;-0.007;-0.002;-0.001;0.012;-0.012;0.042;0.07;0.139;0.056;-0.105;0.115;0.052;0.007;0.01;-0.018;-0.035;21.12;21.143;20.93;20.833;20.99;20.97;20.987;21.14;21.323;-91.666;-1.725;129.457
2015-10-05 11:01:53;3137;3137967;0.102;-0.006;2.07;0.098;-0.006;-0.01;-0.013;-0.01;0.008;0.011;-0.017;0.042;0.077;0.139;0.062;-0.107;0.103;0.041;-0.007;0.01;-0.022;-0.045;21.111;21.134;20.924;20.84;20.985;20.962;20.982;21.14;21.312;-91.596;-1.692;129.397
2015-10-05 11:01:54;3138;3138967;0.111;-0.013;2.09;0.078;-0.008;-0.013;0.01;0.004;0.0;0.015;-0.022;0.035;0.078;0.14;0.076;-0.113;0.099;0.033;0.002;0.016;-0.016;-0.033;21.108;21.139;20.917;20.836;20.989;20.97;20.994;21.148;21.317;-91.548;-1.601;129.176
2015-10-05 11:01:55;3139;3139967;0.111;0.001;2.1;0.083;0.002;-0.022;0.012;-0.008;-0.006;0.009;-0.012;0.044;0.085;0.143;0.077;-0.086;0.113;0.045;-0.006;0.016;-0.002;-0.044;21.121;21.15;20.94;20.848;20.992;20.986;20.993;21.153;21.326;-91.588;-1.562;129.325
2015-10-05 11:01:56;3140;3140967;0.115;-0.018;2.09;0.073;-0.018;-0.027;0.012;-0.001;-0.004;0.01;-0.014;0.049;0.057;0.13;0.065;-0.08;0.104;0.047;0.011;0.013;-0.005;-0.041;21.123;21.148;20.943;20.859;21.003;20.973;20.995;21.151;21.319;-91.704;-1.669;129.329
2015-10-05 11:01:57;3141;3141967;0.121;-0.006;2.08;0.076;-0.001;-0.013;0.003;-0.006;-0.004;0.005;-0.012;0.033;0.069;0.139;0.072;-0.082;0.123;0.039;0.01;0.016;0.001;-0.039;21.11;21.144;20.937;20.836;20.995;20.971;20.993;21.152;21.313;-91.616;-1.563;129.4
2015-10-05 11:01:58;3142;3142967;0.113;-0.005;2.08;0.082;-0.013;-0.009;-0.004;-0.004;-0.014;0.025;-0.014;0.041;0.078;0.141;0.073;-0.1;0.121;0.029;0.019;0.011;-0.007;-0.039;21.126;21.148;20.931;20.845;20.996;20.974;21.005;21.154;21.322;-91.706;-1.686;129.355
2015-10-05 11:01:59;3143;3143967;0.127;-0.009;2.07;0.091;-0.008;-0.018;0.011;0.001;-0.009;0.038;-0.015;0.036;0.082;0.147;0.071;-0.095;0.095;0.051;0.013;0.017;-0.007;-0.043;21.12;21.147;20.941;20.859;21.017;20.978;21.006;21.155;21.325;-91.583;-1.626;129.311
2015-10-05 11:02:00;3144;3144967;0.112;-0.001;2.07;0.082;-0.021;-0.025;-0.007;-0.005;-0.007;0.011;-0.002;0.02;0.082;0.134;0.065;-0.093;0.092;0.029;0.004;0.017;-0.018;-0.037;21.109;21.144;20.935;20.848;21.01;20.968;21.005;21.142;21.309;-91.739;-1.693;129.35
2015-10-05 11:02:01;3145;3145967;0.109;0.005;2.1;0.088;0.001;-0.004;-0.011;-0.009;-0.006;0.017;-0.017;0.036;0.074;0.135;0.057;-0.097;0.097;0.043;0.016;0.025;-0.01;-0.048;21.119;21.141;20.94;20.85;21.003;20.973;21.004;21.16;21.315;-91.709;-1.542;129.375
2015-10-05 11:02:02;3146;3146967;0.105;0.015;2.1;0.096;-0.012;-0.02;-0.009;-0.004;-0.009;0.008;-0.024;0.036;0.072;0.134;0.064;-0.105;0.102;0.037;0.008;0.011;-0.021;-0.056;21.109;21.139;20.947;20.852;21.013;20.97;20.99;21.152;21.308;-91.525;-1.607;129.434
2015-10-05 11:02:03;3147;3147967;0.107;0.012;2.09;0.106;-0.015;-0.021;-0.003;-0.007;-0.017;-0.005;-0.013;0.037;0.079;0.138;0.079;-0.098;0.118;0.032;0.005;0.01;-0.02;-0.061;21.124;21.164;20.947;20.861;21.016;20.982;21.008;21.156;21.316;-91.618;-1.528;129.467
2015-10-05 11:02:05;3149;3149967;0.116;-0.004;2.07;0.095;-0.01;-0.038;0.015;-0.003;-0.025;0.007;-0.005;0.048;0.078;0.128;0.08;-0.073;0.123;0.042;0.015;0.017;-0.03;-0.036;21.13;21.158;20.952;20.86;21.012;20.981;21.0;21.145;21.299;-91.716;-1.655;129.247
2015-10-05 11:02:06;3150;3150967;0.1;-0.004;2.07;0.103;-0.016;-0.024;-0.001;-0.019;-0.011;0.0;-0.001;0.047;0.084;0.138;0.07;-0.087;0.117;0.029;0.018;0.011;-0.018;-0.049;21.125;21.15;20.95;20.856;21.014;20.985;21.003;21.152;21.302;-91.733;-1.59;129.245
2015-10-05 11:02:07;3151;3151967;0.114;-0.007;2.07;0.092;-0.01;-0.033;-0.009;-0.008;0.003;0.028;-0.02;0.031;0.076;0.136;0.059;-0.082;0.103;0.035;0.034;0.016;-0.023;-0.042;21.123;21.161;20.943;20.869;21.012;20.978;21.003;21.155;21.297;-91.678;-1.539;129.357
2015-10-05 11:02:08;3152;3152967;0.116;0.015;2.07;0.095;-0.003;-0.022;-0.002;-0.01;0.0;0.006;-0.03;0.03;0.071;0.134;0.076;-0.095;0.103;0.037;0.03;0.018;-0.029;-0.057;21.123;21.159;20.943;20.861;21.024;20.973;21.004;21.152;21.314;-91.707;-1.55;129.39
2015-10-05 11:02:09;3153;3153967;0.112;0.002;2.07;0.09;-0.016;-0.025;-0.004;-0.008;-0.018;0.006;-0.024;0.036;0.078;0.122;0.085;-0.097;0.11;0.027;0.012;0.016;-0.023;-0.055;21.133;21.156;20.961;20.871;21.019;20.992;21.011;21.158;21.313;-91.686;-1.551;129.359
2015-10-05 11:02:10;3154;3154967;0.105;-0.022;2.07;0.102;-0.007;-0.027;0.007;-0.012;-0.006;0.012;-0.016;0.045;0.074;0.126;0.082;-0.1;0.099;0.035;0.014;0.018;-0.012;-0.051;21.13;21.165;20.956;20.874;21.029;21.0;21.014;21.163;21.323;-91.615;-1.663;129.464
2015-10-05 11:02:11;3155;3155967;0.101;-0.003;2.08;0.094;-0.008;-0.033;0.002;-0.013;0.011;0.011;-0.029;0.04;0.082;0.133;0.066;-0.098;0.104;0.029;-0.007;0.015;-0.013;-0.06;21.124;21.161;20.954;20.87;21.02;20.987;21.006;21.162;21.31;-91.69;-1.456;129.428
2015-10-05 11:02:12;3156;3156967;0.115;-0.005;2.06;0.099;-0.008;-0.039;0.005;-0.018;-0.005;-0.012;-0.017;0.038;0.058;0.125;0.067;-0.084;0.093;0.042;0.002;0.013;-0.026;-0.059;21.129;21.173;20.958;20.876;21.035;20.989;21.019;21.162;21.322;-91.68;-1.574;129.381
2015-10-05 11:02:13;3157;3157967;0.093;-0.005;2.08;0.091;-0.005;-0.038;-0.015;-0.012;-0.001;0.0;-0.031;0.047;0.079;0.132;0.056;-0.076;0.112;0.034;0.006;0.025;-0.031;-0.052;21.131;21.17;20.955;20.868;21.031;21.0;21.006;21.165;21.315;-91.567;-1.668;129.341
2015-10-05 11:02:14;3158;3158967;0.102;-0.002;2.11;0.089;-0.008;-0.023;-0.007;0.002;0.011;0.001;-0.013;0.049;0.079;0.127;0.071;-0.083;0.104;0.031;-0.002;0.023;-0.01;-0.076;21.123;21.159;20.956;20.867;21.034;20.992;21.015;21.156;21.329;-91.484;-1.515;129.339
2015-10-05 11:02:15;3159;3159967;0.118;0.024;2.14;0.083;0.007;-0.02;0.002;0.001;-0.006;-0.006;-0.01;0.054;0.08;0.116;0.071;-0.096;0.107;0.035;0.002;0.022;-0.022;-0.067;21.138;21.168;20.964;20.875;21.042;21.0;21.028;21.169;21.341;-91.601;-1.738;129.242
2015-10-05 11:02:16;3160;3160967;0.103;0.01;2.13;0.091;-0.012;-0.033;-0.003;0.006;0.004;-0.009;-0.029;0.047;0.081;0.121;0.078;-0.084;0.101;0.032;0.014;0.008;-0.027;-0.06;21.12;21.171;20.95;20.887;21.038;20.983;21.006;21.169;21.34;-91.56;-1.575;129.175
2015-10-05 11:02:17;3161;3161967;0.104;-0.023;2.11;0.104;0.005;-0.025;-0.007;-0.001;-0.004;-0.004;-0.03;0.047;0.079;0.133;0.057;-0.101;0.107;0.028;0.003;0.01;-0.034;-0.063;21.127;21.181;20.965;20.883;21.037;20.998;21.025;21.169;21.344;-91.666;-1.574;129.317
2015-10-05 11:02:18;3162;3162967;0.108;-0.022;2.1;0.099;-0.007;-0.03;-0.001;-0.022;-0.005;0.011;-0.031;0.054;0.09;0.124;0.078;-0.096;0.099;0.016;0.02;0.021;-0.012;-0.053;21.131;21.174;20.969;20.883;21.044;21.001;21.016;21.171;21.349;-91.686;-1.596;129.363
2015-10-05 11:02:19;3163;3163967;0.116;-0.009;2.11;0.104;-0.013;-0.048;-0.002;-0.011;-0.003;0.008;-0.024;0.058;0.088;0.111;0.057;-0.085;0.102;0.026;0.013;0.028;-0.002;-0.054;21.126;21.175;20.953;20.882;21.051;21.001;21.017;21.173;21.352;-91.748;-1.55;129.191
2015-10-05 11:02:20;3164;3164967;0.11;-0.02;2.12;0.071;0.001;-0.008;-0.003;-0.008;0.009;0.001;-0.023;0.051;0.078;0.129;0.051;-0.11;0.1;0.032;0.007;0.018;0.002;-0.068;21.141;21.184;20.979;20.895;21.043;21.012;21.017;21.172;21.362;-91.665;-1.598;129.215
2015-10-05 11:02:21;3165;3165967;0.116;-0.011;2.12;0.091;-0.014;-0.018;0.002;-0.007;0.009;-0.006;-0.02;0.048;0.079;0.124;0.061;-0.066;0.105;0.024;0.028;0.01;-0.007;-0.067;21.135;21.162;20.974;20.878;21.04;21.002;20.996;21.164;21.351;-91.663;-1.61;129.27
